Age,Experience,Education,JobLevel,Department,JobRole,PerformanceRating,ProjectsCompleted,Certifications,WeeklyHours,OvertimeHours,TeamSize,LeadershipScore,SkillMatchScore,YearsInRole,Promotions,EmploymentType,LocationType,CompanySize,JobSatisfaction,Salary_INR
47.0,27.0,BTech,Senior,IT,Analyst,3.0,35.0,,47.0,2.0,11.0,3.4,81.9,5.0,1.0,Full-Time,Remote,MNC,4.0,1718718.43
32.0,11.0,BCA,Junior,IT,Developer,5.0,10.0,,51.0,5.0,11.0,7.3,94.2,7.0,1.0,Contract,Office,MNC,3.0,1184762.83
44.0,22.0,BCA,Mid,HR,Analyst,5.0,23.0,3.0,57.0,11.0,5.0,4.5,99.5,4.0,2.0,Contract,Remote,MNC,3.0,1633295.88
46.0,26.0,MTech,Senior,Sales,Analyst,5.0,26.0,2.0,44.0,2.0,11.0,6.3,57.8,7.0,1.0,Contract,,MNC,2.0,1849055.63
52.0,29.0,MTech,Junior,Finance,Developer,1.0,27.0,6.0,37.0,14.0,9.0,4.0,57.0,6.0,1.0,Full-Time,Hybrid,MNC,1.0,1867481.3
36.0,15.0,BTech,Junior,IT,Manager,,37.0,3.0,47.0,0.0,14.0,8.8,52.0,7.0,0.0,Full-Time,Hybrid,MNC,3.0,1337401.69
29.0,9.0,BCA,Mid,Sales,Developer,2.0,6.0,6.0,52.0,11.0,9.0,8.4,84.5,1.0,1.0,Full-Time,Office,MNC,3.0,1006280.05
41.0,20.0,MTech,Junior,Sales,Manager,3.0,39.0,,43.0,6.0,6.0,9.5,99.6,6.0,0.0,Full-Time,Remote,Startup,2.0,1669053.03
33.0,11.0,PhD,Senior,Sales,Manager,,31.0,0.0,40.0,6.0,2.0,5.7,89.5,4.0,3.0,Full-Time,Hybrid,MNC,5.0,975440.0
39.0,16.0,PhD,Junior,IT,Manager,4.0,35.0,5.0,57.0,10.0,9.0,1.9,69.9,7.0,3.0,Contract,Office,Startup,3.0,1314017.12
29.0,7.0,BTech,Mid,IT,Analyst,3.0,32.0,7.0,44.0,1.0,12.0,9.9,53.9,3.0,0.0,Full-Time,Office,Startup,5.0,958483.99
45.0,22.0,BTech,Junior,Sales,Developer,5.0,17.0,,59.0,2.0,13.0,7.4,92.1,1.0,3.0,Full-Time,Remote,MNC,5.0,1623630.75
51.0,28.0,BTech,Junior,Sales,Developer,2.0,28.0,6.0,45.0,3.0,12.0,2.4,74.6,3.0,0.0,Contract,Office,MNC,3.0,1739120.49
34.0,14.0,BTech,Senior,Finance,Manager,5.0,30.0,4.0,40.0,11.0,11.0,3.8,75.4,4.0,1.0,Contract,,Startup,3.0,1208285.83
50.0,27.0,BCA,Senior,Sales,Analyst,1.0,7.0,4.0,57.0,14.0,13.0,3.7,71.2,1.0,0.0,Full-Time,Hybrid,MNC,2.0,1673874.46
42.0,22.0,MTech,Mid,Sales,Developer,4.0,38.0,0.0,35.0,3.0,4.0,2.9,84.3,4.0,0.0,Full-Time,Office,Startup,3.0,1519300.5
44.0,21.0,BTech,Junior,Finance,Manager,5.0,36.0,6.0,48.0,11.0,6.0,9.6,86.9,6.0,2.0,Full-Time,Office,Startup,4.0,1726414.84
28.0,6.0,PhD,Junior,Sales,Manager,2.0,10.0,0.0,35.0,6.0,2.0,5.7,97.7,5.0,3.0,Contract,Remote,MNC,1.0,835302.31
32.0,10.0,BCA,Senior,HR,Analyst,4.0,23.0,1.0,50.0,12.0,2.0,1.4,93.0,1.0,1.0,Contract,Hybrid,Startup,4.0,1030675.79
37.0,17.0,PhD,Junior,Finance,Developer,4.0,22.0,,52.0,8.0,11.0,1.4,86.6,1.0,1.0,Full-Time,Hybrid,Startup,5.0,1259677.67
53.0,31.0,BTech,Mid,HR,Developer,5.0,22.0,2.0,59.0,5.0,12.0,6.8,91.6,6.0,2.0,Full-Time,Hybrid,Startup,4.0,2131397.89
45.0,22.0,BTech,Senior,HR,Manager,3.0,29.0,1.0,54.0,8.0,13.0,8.0,72.2,4.0,1.0,Contract,Hybrid,Startup,4.0,1698380.99
38.0,16.0,MTech,Mid,Finance,Analyst,5.0,24.0,0.0,52.0,7.0,3.0,9.7,98.3,6.0,0.0,Contract,Office,MNC,4.0,1393575.9
53.0,33.0,BCA,Mid,IT,Developer,5.0,23.0,0.0,41.0,8.0,13.0,8.8,99.7,3.0,0.0,Full-Time,Hybrid,MNC,1.0,2229578.24
48.0,26.0,BTech,Senior,Sales,Analyst,1.0,32.0,1.0,59.0,10.0,9.0,9.8,98.7,7.0,1.0,Full-Time,Remote,MNC,5.0,1831772.25
48.0,25.0,BCA,Mid,Sales,Analyst,3.0,20.0,0.0,42.0,4.0,8.0,3.8,53.4,2.0,1.0,Contract,Office,Startup,5.0,1595137.33
37.0,16.0,BCA,Mid,Finance,Manager,4.0,12.0,4.0,45.0,1.0,10.0,8.7,99.7,6.0,3.0,Full-Time,Hybrid,MNC,2.0,1329885.16
52.0,32.0,BTech,Mid,IT,Manager,5.0,5.0,2.0,50.0,7.0,9.0,7.1,56.8,5.0,2.0,Contract,Remote,MNC,3.0,2233893.25
23.0,1.0,BTech,Mid,HR,Manager,2.0,22.0,2.0,35.0,6.0,5.0,6.6,95.2,7.0,0.0,Contract,Remote,MNC,2.0,566687.62
43.0,21.0,MTech,Senior,IT,Manager,1.0,7.0,4.0,48.0,13.0,6.0,3.0,88.7,5.0,2.0,Contract,Remote,Startup,4.0,1557248.63
48.0,27.0,BTech,Mid,Sales,Analyst,4.0,37.0,4.0,46.0,9.0,14.0,8.8,88.1,3.0,1.0,Full-Time,Hybrid,Startup,1.0,1932619.99
39.0,18.0,BTech,Junior,IT,Analyst,1.0,15.0,5.0,48.0,6.0,2.0,6.0,68.3,2.0,3.0,Contract,Remote,Startup,3.0,1326223.09
37.0,15.0,BCA,Senior,Finance,Manager,1.0,26.0,4.0,38.0,1.0,10.0,9.4,84.0,5.0,1.0,Full-Time,Hybrid,Startup,1.0,1327095.83
51.0,29.0,PhD,Senior,HR,Developer,2.0,5.0,1.0,35.0,14.0,3.0,1.4,91.7,7.0,3.0,Full-Time,Hybrid,MNC,3.0,1766976.64
52.0,30.0,BTech,Senior,IT,Manager,2.0,23.0,4.0,45.0,14.0,9.0,9.3,78.4,5.0,1.0,Contract,Hybrid,MNC,4.0,2076846.82
50.0,27.0,BCA,Mid,HR,Developer,1.0,30.0,6.0,44.0,12.0,9.0,2.6,92.2,5.0,0.0,Contract,Remote,Startup,2.0,1747569.48
31.0,11.0,MTech,Mid,HR,Analyst,3.0,31.0,7.0,47.0,1.0,4.0,6.0,81.4,5.0,3.0,Contract,Hybrid,Startup,4.0,1018745.45
35.0,15.0,MTech,Senior,IT,Manager,1.0,8.0,3.0,40.0,2.0,8.0,6.4,89.8,5.0,2.0,Contract,Hybrid,Startup,5.0,1241150.93
49.0,26.0,BTech,Junior,HR,Developer,1.0,16.0,1.0,57.0,8.0,12.0,6.8,99.0,3.0,1.0,Full-Time,Office,Startup,5.0,1796787.69
34.0,12.0,BCA,Junior,Finance,Analyst,1.0,7.0,,55.0,9.0,13.0,8.8,53.3,3.0,3.0,Contract,Hybrid,MNC,5.0,1089395.43
22.0,0.0,MTech,Junior,Finance,Manager,5.0,34.0,3.0,42.0,7.0,8.0,8.1,84.6,3.0,0.0,Contract,Office,Startup,1.0,687652.37
43.0,21.0,PhD,Senior,Finance,Manager,5.0,12.0,5.0,43.0,12.0,8.0,8.7,77.7,5.0,0.0,Full-Time,Hybrid,Startup,1.0,1707382.05
26.0,3.0,BCA,Mid,Sales,Manager,2.0,35.0,4.0,42.0,12.0,6.0,7.6,53.7,1.0,3.0,Contract,Office,MNC,4.0,672137.43
45.0,22.0,BTech,Senior,HR,Analyst,5.0,39.0,,57.0,11.0,8.0,3.7,65.3,2.0,1.0,Full-Time,Office,MNC,4.0,1665279.22
36.0,16.0,BTech,Mid,Sales,Analyst,2.0,13.0,,55.0,7.0,13.0,2.5,57.0,7.0,1.0,Full-Time,Hybrid,MNC,3.0,1194744.4
50.0,29.0,MTech,Junior,IT,Analyst,2.0,28.0,4.0,58.0,13.0,3.0,7.9,53.9,1.0,3.0,Full-Time,Hybrid,Startup,1.0,1917754.06
47.0,27.0,BCA,Junior,Finance,Analyst,5.0,14.0,7.0,39.0,10.0,13.0,1.8,75.4,1.0,3.0,Contract,Hybrid,Startup,4.0,1800543.28
40.0,18.0,BTech,Junior,IT,Manager,2.0,23.0,7.0,38.0,3.0,10.0,3.3,96.7,7.0,2.0,Contract,Remote,Startup,2.0,1286909.18
38.0,18.0,PhD,Mid,HR,Manager,2.0,19.0,,53.0,2.0,3.0,5.4,65.6,7.0,3.0,Contract,,MNC,2.0,1477677.71
47.0,25.0,BTech,Junior,Sales,Manager,5.0,10.0,6.0,48.0,0.0,10.0,8.9,96.0,4.0,0.0,Full-Time,Office,MNC,1.0,1912531.83
37.0,17.0,MTech,Junior,Sales,Developer,2.0,20.0,7.0,42.0,7.0,9.0,7.3,84.1,3.0,2.0,Full-Time,Office,MNC,2.0,1354876.95
43.0,20.0,PhD,Mid,Finance,Developer,5.0,32.0,3.0,37.0,9.0,7.0,2.7,98.1,6.0,3.0,Full-Time,Remote,Startup,2.0,1542471.92
23.0,2.0,BTech,Senior,Sales,Manager,,26.0,4.0,50.0,13.0,4.0,7.0,65.9,4.0,1.0,Contract,Hybrid,Startup,1.0,711800.75
46.0,23.0,PhD,Senior,IT,Analyst,5.0,38.0,6.0,40.0,5.0,13.0,6.9,58.3,2.0,2.0,Full-Time,,Startup,5.0,1789954.57
45.0,24.0,BTech,Senior,Sales,Analyst,2.0,10.0,5.0,41.0,4.0,11.0,4.5,83.0,5.0,2.0,Contract,Office,Startup,2.0,1662266.61
36.0,16.0,PhD,Junior,Finance,Analyst,2.0,13.0,3.0,57.0,7.0,14.0,8.2,77.0,1.0,1.0,Full-Time,Office,MNC,2.0,1316218.07
36.0,16.0,MTech,Mid,IT,Developer,5.0,25.0,6.0,54.0,3.0,5.0,4.3,73.7,3.0,3.0,Contract,Remote,Startup,3.0,1368510.34
26.0,3.0,BCA,Senior,IT,Analyst,4.0,15.0,2.0,52.0,14.0,2.0,8.6,65.3,5.0,2.0,Full-Time,Office,MNC,5.0,681745.56
29.0,6.0,MTech,Senior,Finance,Analyst,1.0,30.0,6.0,35.0,4.0,13.0,7.1,81.8,3.0,0.0,Full-Time,Hybrid,Startup,4.0,790163.5
150.0,1.0,MTech,Mid,Sales,Manager,3.0,32.0,3.0,38.0,9.0,7.0,5.2,81.7,6.0,1.0,Full-Time,Hybrid,Startup,4.0,646436.49
24.0,4.0,PhD,Senior,Sales,Developer,1.0,2.0,7.0,46.0,0.0,3.0,4.8,72.0,4.0,3.0,Full-Time,Hybrid,MNC,2.0,661596.79
37.0,17.0,MTech,Junior,Sales,Manager,1.0,35.0,3.0,51.0,12.0,9.0,2.3,62.1,6.0,1.0,Contract,Office,MNC,1.0,1219676.1
38.0,16.0,PhD,Junior,Finance,Developer,4.0,26.0,1.0,53.0,11.0,2.0,3.5,60.1,5.0,1.0,Contract,Remote,Startup,1.0,1262130.7
33.0,10.0,PhD,Junior,Finance,Developer,,32.0,1.0,36.0,10.0,12.0,8.5,91.5,1.0,2.0,Full-Time,Remote,MNC,5.0,1013873.22
43.0,22.0,MTech,Mid,Finance,Analyst,1.0,9.0,3.0,45.0,6.0,10.0,7.6,61.8,6.0,3.0,Full-Time,Office,Startup,2.0,1581420.79
39.0,17.0,PhD,Junior,IT,Analyst,1.0,8.0,6.0,46.0,10.0,6.0,5.6,70.1,4.0,1.0,Contract,Hybrid,Startup,1.0,1301743.43
30.0,7.0,MTech,Senior,Sales,Manager,5.0,31.0,0.0,54.0,7.0,3.0,7.8,74.0,7.0,2.0,Full-Time,Remote,MNC,2.0,957241.97
45.0,25.0,PhD,Senior,HR,Manager,3.0,31.0,5.0,44.0,10.0,5.0,7.5,87.0,4.0,3.0,Contract,Hybrid,MNC,3.0,1845258.71
37.0,16.0,PhD,Mid,Sales,Analyst,5.0,27.0,7.0,46.0,12.0,10.0,1.2,67.9,1.0,0.0,Contract,Remote,MNC,2.0,1344879.06
51.0,31.0,BTech,Senior,IT,Manager,5.0,13.0,3.0,51.0,12.0,7.0,7.9,83.2,3.0,1.0,Full-Time,Hybrid,Startup,5.0,2221701.63
39.0,18.0,MTech,Junior,IT,Manager,5.0,36.0,1.0,37.0,14.0,2.0,7.2,64.2,4.0,0.0,Contract,Remote,MNC,3.0,1528713.53
46.0,24.0,BTech,Senior,IT,Manager,5.0,14.0,6.0,51.0,1.0,5.0,2.3,66.6,1.0,1.0,Full-Time,Remote,MNC,3.0,1690659.62
45.0,23.0,MTech,Mid,HR,Manager,2.0,9.0,3.0,57.0,13.0,6.0,4.3,92.9,5.0,0.0,Full-Time,Remote,Startup,3.0,1700806.39
47.0,24.0,PhD,Junior,Sales,Developer,2.0,21.0,2.0,36.0,14.0,9.0,9.3,89.8,6.0,3.0,Contract,Hybrid,Startup,3.0,1748393.5
22.0,0.0,PhD,Senior,HR,Manager,2.0,26.0,7.0,43.0,12.0,9.0,4.4,71.8,1.0,1.0,Contract,Office,MNC,2.0,528693.57
48.0,26.0,MTech,Senior,Finance,Manager,3.0,30.0,4.0,52.0,7.0,10.0,7.2,98.9,4.0,2.0,Contract,Remote,Startup,4.0,1886226.36
47.0,27.0,MTech,Mid,Finance,Developer,2.0,28.0,2.0,43.0,10.0,9.0,4.7,62.3,7.0,0.0,Contract,Office,MNC,2.0,1765265.01
45.0,25.0,BCA,Mid,Finance,Developer,4.0,6.0,,51.0,2.0,12.0,1.3,76.7,7.0,0.0,Full-Time,Hybrid,MNC,4.0,1672588.8
40.0,17.0,PhD,Senior,HR,Manager,3.0,36.0,0.0,42.0,9.0,2.0,5.3,66.2,2.0,0.0,Contract,Hybrid,Startup,2.0,1298272.23
54.0,32.0,PhD,Senior,Finance,Developer,,38.0,1.0,40.0,6.0,12.0,7.1,53.2,5.0,3.0,Contract,Remote,Startup,3.0,2137109.16
53.0,32.0,BTech,Junior,HR,Manager,4.0,17.0,4.0,41.0,13.0,7.0,8.8,56.5,3.0,1.0,Contract,Office,Startup,3.0,2203975.68
32.0,11.0,PhD,Senior,Finance,Developer,3.0,11.0,6.0,53.0,7.0,5.0,2.4,94.6,6.0,2.0,Full-Time,Hybrid,MNC,2.0,1024662.38
34.0,14.0,BCA,Senior,Finance,Developer,,24.0,7.0,59.0,13.0,11.0,2.6,55.1,7.0,0.0,Full-Time,Remote,Startup,4.0,1212442.68
44.0,21.0,PhD,Senior,Sales,Developer,5.0,25.0,6.0,38.0,3.0,12.0,9.6,66.7,7.0,2.0,Contract,Remote,Startup,5.0,1646868.25
38.0,15.0,BCA,Senior,Finance,Developer,3.0,27.0,3.0,54.0,10.0,8.0,7.2,97.8,3.0,1.0,Contract,Remote,Startup,1.0,1244941.25
35.0,13.0,BCA,Senior,Finance,Manager,3.0,34.0,1.0,51.0,3.0,14.0,2.5,71.6,3.0,1.0,Full-Time,Office,Startup,1.0,1173383.76
48.0,27.0,BTech,Mid,Finance,Developer,4.0,30.0,1.0,43.0,1.0,6.0,6.2,82.4,1.0,0.0,Contract,Office,Startup,3.0,1879244.18
29.0,8.0,MTech,Junior,IT,Manager,2.0,19.0,,59.0,2.0,12.0,2.1,94.0,2.0,1.0,Full-Time,Office,Startup,1.0,857657.26
42.0,21.0,BCA,Senior,HR,Developer,4.0,26.0,2.0,48.0,14.0,2.0,5.4,92.9,6.0,0.0,Contract,Remote,MNC,4.0,1551544.0
43.0,20.0,BTech,Junior,Finance,Analyst,5.0,6.0,0.0,44.0,3.0,6.0,5.6,90.7,6.0,0.0,Contract,Office,MNC,5.0,1572953.69
35.0,14.0,PhD,Mid,Sales,Developer,2.0,32.0,7.0,44.0,8.0,9.0,3.4,78.1,4.0,0.0,Full-Time,Hybrid,MNC,2.0,1151641.36
30.0,8.0,BCA,Mid,HR,Developer,3.0,2.0,1.0,46.0,3.0,9.0,2.8,73.4,6.0,2.0,Contract,Remote,Startup,2.0,840786.47
52.0,31.0,PhD,Senior,Sales,Developer,4.0,26.0,7.0,39.0,12.0,2.0,2.1,63.4,7.0,2.0,Full-Time,Hybrid,MNC,4.0,1976672.2
26.0,3.0,BCA,Junior,HR,Manager,1.0,35.0,1.0,49.0,13.0,6.0,4.6,79.1,3.0,0.0,Full-Time,Office,MNC,5.0,608852.19
37.0,14.0,BTech,Senior,Sales,Developer,4.0,37.0,0.0,46.0,14.0,7.0,1.7,57.8,1.0,2.0,Contract,Office,Startup,2.0,1058519.04
40.0,17.0,BTech,Mid,Finance,Developer,2.0,19.0,6.0,59.0,10.0,11.0,8.0,63.6,4.0,3.0,Full-Time,Hybrid,Startup,5.0,1364078.6
33.0,10.0,PhD,Mid,IT,Developer,1.0,19.0,0.0,50.0,2.0,3.0,9.2,61.4,2.0,2.0,Contract,Office,Startup,1.0,1042273.07
53.0,31.0,BTech,Mid,HR,Manager,5.0,17.0,3.0,140.0,3.0,3.0,3.5,81.8,6.0,2.0,Contract,Office,MNC,4.0,2062898.87
24.0,1.0,PhD,Senior,Finance,Analyst,3.0,20.0,,54.0,3.0,11.0,3.4,98.4,2.0,1.0,Contract,Remote,Startup,1.0,468526.55
35.0,13.0,MTech,Mid,IT,Manager,4.0,20.0,6.0,59.0,12.0,3.0,1.6,94.9,7.0,3.0,Contract,Remote,MNC,3.0,1106917.99
43.0,22.0,MTech,Mid,IT,Manager,4.0,13.0,7.0,55.0,14.0,5.0,6.9,57.6,1.0,0.0,Full-Time,Hybrid,Startup,5.0,1666525.22
24.0,3.0,BCA,Senior,HR,Developer,5.0,31.0,7.0,49.0,7.0,11.0,2.0,62.7,3.0,2.0,Full-Time,Remote,Startup,4.0,606924.86
38.0,18.0,BTech,Junior,Sales,Developer,2.0,13.0,7.0,56.0,5.0,4.0,1.6,89.0,7.0,3.0,Contract,Office,Startup,5.0,1317331.62
34.0,11.0,PhD,Mid,Finance,Analyst,4.0,9.0,3.0,48.0,3.0,3.0,3.3,54.4,3.0,1.0,Contract,Office,MNC,1.0,1053534.65
53.0,33.0,BCA,Senior,HR,Developer,5.0,13.0,5.0,54.0,5.0,6.0,2.2,55.8,2.0,3.0,Contract,Office,Startup,2.0,2127732.68
28.0,5.0,BCA,Junior,IT,Manager,,38.0,4.0,41.0,9.0,6.0,9.9,100.0,6.0,2.0,Contract,Office,Startup,2.0,874662.89
23.0,3.0,MTech,Junior,HR,Manager,2.0,27.0,5.0,51.0,1.0,11.0,9.9,85.9,6.0,1.0,Contract,Hybrid,MNC,4.0,749616.39
38.0,16.0,BCA,Junior,Finance,Manager,3.0,30.0,6.0,36.0,5.0,8.0,3.3,93.2,1.0,1.0,Full-Time,Hybrid,MNC,1.0,1264504.49
43.0,23.0,BTech,Junior,Sales,Manager,5.0,37.0,5.0,37.0,0.0,13.0,6.3,52.3,4.0,2.0,Contract,Hybrid,MNC,2.0,1738153.81
25.0,5.0,PhD,Senior,Finance,Analyst,2.0,32.0,,51.0,5.0,2.0,8.1,81.3,2.0,2.0,Contract,Hybrid,MNC,4.0,732727.33
45.0,22.0,PhD,Senior,HR,Developer,4.0,11.0,0.0,44.0,13.0,2.0,3.6,99.7,2.0,1.0,Contract,Hybrid,Startup,2.0,1592948.16
46.0,23.0,BTech,Junior,Sales,Analyst,2.0,28.0,4.0,39.0,10.0,7.0,2.1,75.2,3.0,1.0,Contract,Hybrid,Startup,3.0,1562865.85
49.0,26.0,PhD,Senior,Finance,Developer,5.0,11.0,2.0,39.0,3.0,12.0,7.9,63.4,4.0,0.0,Contract,Remote,Startup,4.0,1888893.03
40.0,20.0,BCA,Mid,HR,Manager,3.0,23.0,6.0,45.0,7.0,3.0,6.7,65.2,4.0,0.0,Full-Time,,MNC,2.0,1539871.85
48.0,25.0,MTech,Senior,IT,Developer,4.0,34.0,4.0,55.0,1.0,8.0,3.3,62.6,2.0,3.0,Full-Time,Hybrid,MNC,3.0,1635667.24
33.0,13.0,PhD,Mid,Finance,Analyst,2.0,17.0,4.0,46.0,14.0,3.0,7.5,99.6,4.0,1.0,Full-Time,Hybrid,MNC,3.0,1151711.58
34.0,12.0,MTech,Junior,HR,Analyst,3.0,4.0,6.0,44.0,2.0,5.0,6.5,68.3,5.0,0.0,Contract,,Startup,5.0,1061549.05
28.0,8.0,MTech,Junior,Sales,Analyst,1.0,17.0,5.0,45.0,0.0,6.0,2.8,73.2,2.0,1.0,Contract,Office,Startup,5.0,796092.15
22.0,2.0,BTech,Mid,HR,Analyst,4.0,26.0,,47.0,5.0,4.0,4.2,88.7,2.0,3.0,Contract,Hybrid,Startup,1.0,574504.56
37.0,14.0,BCA,Senior,HR,Manager,4.0,3.0,2.0,46.0,14.0,9.0,8.5,61.9,6.0,3.0,Full-Time,Hybrid,Startup,4.0,1362876.2
40.0,19.0,PhD,Senior,Sales,Analyst,2.0,24.0,1.0,54.0,4.0,9.0,3.9,52.3,2.0,3.0,Full-Time,Hybrid,MNC,4.0,1374001.54
28.0,7.0,PhD,Senior,Finance,Analyst,5.0,17.0,2.0,41.0,5.0,9.0,4.5,91.8,6.0,2.0,Contract,Office,MNC,2.0,796181.3
51.0,30.0,PhD,Mid,Sales,Manager,1.0,3.0,7.0,52.0,14.0,6.0,8.8,91.5,1.0,0.0,Full-Time,Hybrid,MNC,3.0,2068455.01
33.0,12.0,BCA,Junior,Sales,Manager,3.0,20.0,3.0,52.0,3.0,12.0,9.5,73.2,6.0,2.0,Full-Time,,MNC,3.0,1261170.24
12.0,26.0,MTech,Junior,Sales,Manager,3.0,35.0,2.0,57.0,13.0,5.0,2.0,79.9,6.0,1.0,Full-Time,,MNC,4.0,1722471.85
35.0,15.0,BCA,Mid,IT,Analyst,3.0,33.0,1.0,41.0,14.0,4.0,9.4,86.6,2.0,3.0,Full-Time,Office,Startup,5.0,1284077.15
27.0,7.0,MTech,Junior,HR,Manager,1.0,38.0,7.0,58.0,3.0,4.0,6.4,76.5,6.0,0.0,Full-Time,Office,MNC,3.0,866624.75
22.0,1.0,BTech,Senior,Sales,Developer,2.0,9.0,6.0,58.0,5.0,6.0,5.2,92.2,6.0,2.0,Contract,Office,MNC,5.0,472702.63
42.0,22.0,BTech,Junior,HR,Manager,3.0,3.0,0.0,56.0,11.0,14.0,5.6,71.5,6.0,2.0,Full-Time,Hybrid,MNC,3.0,1695572.83
44.0,24.0,PhD,Senior,Finance,Analyst,2.0,32.0,3.0,41.0,13.0,4.0,2.2,53.3,1.0,2.0,Contract,Remote,MNC,3.0,1538680.04
32.0,12.0,BCA,Junior,Sales,Developer,4.0,36.0,2.0,48.0,8.0,11.0,3.1,69.7,3.0,0.0,Contract,Hybrid,MNC,2.0,990355.41
40.0,18.0,BCA,Mid,Sales,Manager,5.0,37.0,5.0,37.0,3.0,10.0,5.0,98.1,2.0,0.0,Full-Time,Hybrid,MNC,5.0,1425100.61
37.0,14.0,BTech,Mid,IT,Analyst,1.0,9.0,1.0,40.0,13.0,4.0,7.6,87.9,3.0,1.0,Contract,Remote,Startup,4.0,1208528.01
23.0,2.0,BCA,Mid,Finance,Manager,2.0,10.0,5.0,35.0,0.0,6.0,7.6,87.3,2.0,3.0,Contract,Hybrid,Startup,1.0,669608.65
51.0,30.0,BTech,Senior,Sales,Developer,5.0,13.0,6.0,38.0,12.0,9.0,3.8,89.4,6.0,1.0,Contract,Hybrid,MNC,5.0,2033237.65
41.0,21.0,MTech,Senior,HR,Manager,2.0,14.0,3.0,51.0,8.0,9.0,6.7,99.1,7.0,2.0,Contract,Hybrid,MNC,3.0,1528703.86
31.0,10.0,BTech,Senior,Sales,Analyst,3.0,10.0,7.0,53.0,8.0,10.0,4.1,75.2,1.0,3.0,Full-Time,Remote,Startup,2.0,955546.52
47.0,27.0,BTech,Mid,Finance,Manager,1.0,3.0,7.0,53.0,1.0,6.0,5.5,67.5,6.0,3.0,Full-Time,Hybrid,Startup,4.0,1806444.47
42.0,22.0,BCA,Mid,IT,Manager,3.0,37.0,1.0,53.0,4.0,13.0,9.7,59.7,4.0,3.0,Full-Time,Office,Startup,3.0,1622384.42
45.0,24.0,PhD,Mid,Sales,Manager,5.0,24.0,1.0,56.0,7.0,5.0,5.8,80.5,1.0,1.0,Contract,Remote,MNC,3.0,5000.0
34.0,13.0,BCA,Junior,Finance,Analyst,3.0,17.0,6.0,40.0,3.0,10.0,4.6,78.5,4.0,0.0,Contract,Remote,Startup,3.0,1176154.27
37.0,17.0,BCA,Mid,Finance,Developer,2.0,22.0,5.0,39.0,1.0,11.0,2.0,72.9,2.0,0.0,Full-Time,Remote,Startup,1.0,1245991.23
48.0,27.0,BTech,Senior,HR,Analyst,4.0,13.0,2.0,52.0,7.0,11.0,7.6,60.4,4.0,3.0,Contract,Hybrid,Startup,2.0,1866521.43
43.0,20.0,BTech,Senior,HR,Manager,4.0,23.0,1.0,53.0,3.0,8.0,8.3,96.8,1.0,2.0,Contract,Remote,MNC,3.0,1610349.52
39.0,18.0,PhD,Senior,Sales,Analyst,1.0,20.0,4.0,51.0,3.0,7.0,8.1,83.6,6.0,0.0,Full-Time,Office,MNC,1.0,1378813.18
50.0,27.0,MTech,Junior,IT,Developer,2.0,26.0,3.0,49.0,9.0,9.0,8.4,99.1,4.0,0.0,Contract,Hybrid,MNC,4.0,1898288.19
27.0,5.0,BTech,Mid,HR,Analyst,3.0,32.0,0.0,46.0,10.0,8.0,3.9,85.0,7.0,1.0,Full-Time,Hybrid,Startup,2.0,667572.85
34.0,13.0,BCA,Mid,Finance,Developer,4.0,5.0,0.0,53.0,2.0,6.0,7.1,87.8,7.0,2.0,Full-Time,Remote,Startup,3.0,1136832.56
35.0,15.0,MTech,Senior,Finance,Manager,2.0,39.0,4.0,43.0,8.0,14.0,4.4,56.9,7.0,1.0,Contract,Hybrid,Startup,1.0,1209352.45
22.0,0.0,MTech,Mid,Sales,Analyst,3.0,31.0,,38.0,5.0,3.0,9.0,72.4,2.0,1.0,Contract,Hybrid,Startup,5.0,547484.74
23.0,0.0,MTech,Junior,IT,Developer,4.0,32.0,6.0,44.0,3.0,12.0,2.2,58.6,4.0,1.0,Contract,Remote,Startup,5.0,481702.33
199.0,9.0,PhD,Senior,Finance,Analyst,2.0,9.0,2.0,47.0,14.0,7.0,6.8,63.6,1.0,2.0,Contract,Office,Startup,2.0,937975.91
51.0,28.0,MTech,Junior,Finance,Developer,4.0,29.0,1.0,46.0,13.0,11.0,1.6,80.7,4.0,1.0,Full-Time,Hybrid,Startup,2.0,1892632.46
26.0,5.0,MTech,Senior,Finance,Analyst,1.0,4.0,3.0,59.0,0.0,12.0,7.3,82.8,4.0,2.0,Contract,Office,MNC,5.0,640950.74
27.0,7.0,BCA,Junior,HR,Manager,2.0,17.0,1.0,35.0,7.0,7.0,6.0,59.2,1.0,3.0,Full-Time,Remote,MNC,3.0,852037.94
29.0,7.0,PhD,Junior,HR,Manager,2.0,8.0,,39.0,7.0,7.0,3.5,82.6,4.0,0.0,Full-Time,Remote,MNC,4.0,828524.11
31.0,10.0,PhD,Senior,Sales,Manager,5.0,18.0,4.0,36.0,14.0,12.0,1.2,54.8,4.0,2.0,Contract,Hybrid,Startup,2.0,1004100.94
46.0,24.0,BTech,Senior,Finance,Manager,3.0,21.0,3.0,35.0,10.0,2.0,5.7,74.6,4.0,0.0,Full-Time,Office,Startup,4.0,1777236.36
52.0,29.0,MTech,Senior,Sales,Analyst,4.0,4.0,4.0,37.0,9.0,4.0,6.2,62.6,7.0,1.0,Contract,,MNC,2.0,1973254.86
37.0,15.0,MTech,Junior,HR,Developer,5.0,2.0,4.0,50.0,7.0,5.0,8.5,58.9,5.0,1.0,Full-Time,Remote,Startup,2.0,1280382.19
